brand,model_name,model_norm,product_type,car_year,vehicle_age,car_price,brand_origin,segment,brand_tier,rv_grade,risk_grade,profit_grade,brand_delinquency_rate,model_delinquency_rate,model_profit_rate,reference_new_price,brand_reference_new_price,brand_new_obs,implied_residual_ratio
LEXUS,NX200T,NX200T,Used Car,2015,9.0,50500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.39147286821705424
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.386046511627907
LEXUS,NX200T,NX200T,Used Car,2015,9.0,41500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.32170542635658916
LEXUS,NX200T,NX200T,Used Car,2015,9.0,60000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.46511627906976744
LEXUS,NX200T,NX200T,Used Car,2015,9.0,52500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4069767441860465
LEXUS,NX200T,NX200T,Used Car,2015,9.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,NX200T,NX200T,Used Car,2015,9.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,NX200T,NX200T,Used Car,2015,9.0,41000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3178294573643411
LEXUS,NX200T,NX200T,Used Car,2015,9.0,50700.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3930232558139535
LEXUS,NX200T,NX200T,Used Car,2015,9.0,57500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.44573643410852715
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48700.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37751937984496126
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3488372093023256
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3627906976744186
LEXUS,NX200T,NX200T,Used Car,2015,9.0,58000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4496124031007752
LEXUS,NX200T,NX200T,Used Car,2015,9.0,59000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4573643410852713
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37829457364341085
LEXUS,NX200T,NX200T,Used Car,2015,9.0,57000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4418604651162791
LEXUS,NX200T,NX200T,Used Car,2015,9.0,47000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3643410852713178
LEXUS,NX200T,NX200T,Used Car,2015,9.0,51000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3953488372093023
LEXUS,NX200T,NX200T,Used Car,2015,9.0,61000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4728682170542636
LEXUS,NX200T,NX200T,Used Car,2015,9.0,51000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3953488372093023
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49600.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.38449612403100775
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37829457364341085
LEXUS,NX200T,NX200T,Used Car,2015,9.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3488372093023256
LEXUS,NX200T,NX200T,Used Car,2015,9.0,50000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3875968992248062
LEXUS,NX200T,NX200T,Used Car,2015,9.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,NX200T,NX200T,Used Car,2015,9.0,51500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3992248062015504
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37209302325581395
LEXUS,NX200T,NX200T,Used Car,2015,9.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.36046511627906974
LEXUS,NX200T,NX200T,Used Car,2015,9.0,50000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3875968992248062
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,51000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3953488372093023
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T,NX200T,Used Car,2015,9.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,LX570,LX570,Used Car,2015,9.0,104000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,0.8062015503875969
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.375968992248062
LEXUS,NX200T,NX200T,Used Car,2015,9.0,51000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3953488372093023
LEXUS,LX570,LX570,Used Car,2015,9.0,101000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,0.7829457364341085
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45900.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3558139534883721
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,47000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3643410852713178
LEXUS,LX570,LX570,Used Car,2015,9.0,96000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,0.7441860465116279
LEXUS,NX200T,NX200T,Used Car,2015,9.0,48900.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37906976744186044
LEXUS,NX200T,NX200T,Used Car,2015,9.0,52000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.40310077519379844
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.38372093023255816
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,48300.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3744186046511628
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,49000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3798449612403101
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,59300.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.45968992248062013
LEXUS,NX200T,NX200T,Used Car,2015,9.0,41500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.32170542635658916
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45200.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35038759689922483
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,48500.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.375968992248062
LEXUS,NX200T,NX200T,Used Car,2015,9.0,40000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.31007751937984496
LEXUS,NX200T,NX200T,Used Car,2015,9.0,44500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3449612403100775
LEXUS,NX200T,NX200T,Used Car,2015,9.0,47000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3643410852713178
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.38372093023255816
LEXUS,NX200T,NX200T,Used Car,2015,9.0,47000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3643410852713178
LEXUS,NX200T,NX200T,Used Car,2015,9.0,47000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3643410852713178
LEXUS,NX200T,NX200T,Used Car,2015,9.0,42500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.32945736434108525
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3488372093023256
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.386046511627907
LEXUS,NX200T,NX200T,Used Car,2015,9.0,49500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.38372093023255816
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45300.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3511627906976744
LEXUS,NX200T,NX200T,Used Car,2015,9.0,44500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3449612403100775
LEXUS,NX200T,NX200T,Used Car,2015,9.0,45500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35271317829457366
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,45000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3488372093023256
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T,NX200T,Used Car,2015,9.0,39000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3023255813953488
LEXUS,NX200T,NX200T,Used Car,2015,9.0,39000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3023255813953488
LEXUS,NX200T,NX200T,Used Car,2015,9.0,44500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3449612403100775
LEXUS,NX200T,NX200T,Used Car,2015,9.0,42000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.32558139534883723
LEXUS,NX200T,NX200T,Used Car,2015,9.0,43000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3333333333333333
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T,NX200T,Used Car,2015,9.0,39500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3062015503875969
LEXUS,NX200T,NX200T,Used Car,2015,9.0,39300.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.30465116279069765
LEXUS,NX200T,NX200T,Used Car,2015,9.0,46500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.36046511627906974
LEXUS,NX200T,NX200T,Used Car,2015,9.0,44500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3449612403100775
LEXUS,NX200T F Sport,NX200T F SPORT,Used Car,2015,9.0,45000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.3488372093023256
LEXUS,NX200T,NX200T,Used Car,2015,9.0,42000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.32558139534883723
LEXUS,NX200T,NX200T,Used Car,2015,9.0,43900.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.34031007751937986
LEXUS,NX200T,NX200T,Used Car,2015,9.0,32000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.24806201550387597
LEXUS,LX570,LX570,Used Car,2016,8.0,173000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.3410852713178294
LEXUS,RX350,RX350,Used Car,2016,8.0,100000.0,Japan,SUV D-seg,A,3,A,Best,0.09693168740927798,0.010828116174925795,0.12065699682987799,119500.0,129000.0,4.0,0.8368200836820083
LEXUS,NX200T,NX200T,Used Car,2016,8.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,NX200T,NX200T,Used Car,2016,8.0,70000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5426356589147286
LEXUS,NX200T,NX200T,Used Car,2016,8.0,69000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5348837209302325
LEXUS,NX200T,NX200T,Used Car,2016,8.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,NX200T,NX200T,Used Car,2016,8.0,68000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5271317829457365
LEXUS,NX200T,NX200T,Used Car,2016,8.0,64000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.49612403100775193
LEXUS,NX200T,NX200T,Used Car,2016,8.0,65800.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5100775193798449
LEXUS,NX200T,NX200T,Used Car,2016,8.0,67100.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5201550387596899
LEXUS,LX570,LX570,Used Car,2016,8.0,180000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.3953488372093024
LEXUS,NX200T,NX200T,Used Car,2016,8.0,66500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5155038759689923
LEXUS,NX200T,NX200T,Used Car,2016,8.0,66500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5155038759689923
LEXUS,LX570,LX570,Used Car,2016,8.0,168000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.302325581395349
LEXUS,LX570,LX570,Used Car,2016,8.0,168000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.302325581395349
LEXUS,NX200T,NX200T,Used Car,2016,8.0,58000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4496124031007752
LEXUS,RX450H,RX450H,Used Car,2016,8.0,100200.0,Japan,SUV D-seg,A,1,A,Best,0.09693168740927798,0.0005189866452653989,0.12065699682987799,129000.0,129000.0,4.0,0.7767441860465116
LEXUS,NX200T,NX200T,Used Car,2016,8.0,66500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5155038759689923
LEXUS,NX200T,NX200T,Used Car,2016,8.0,63500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.49224806201550386
LEXUS,NX200T,NX200T,Used Car,2016,8.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,NX200T,NX200T,Used Car,2016,8.0,58900.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4565891472868217
LEXUS,LX570,LX570,Used Car,2016,8.0,160000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.2403100775193798
LEXUS,NX200T,NX200T,Used Car,2016,8.0,63000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4883720930232558
LEXUS,NX200T,NX200T,Used Car,2016,8.0,67000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5193798449612403
LEXUS,NX200T,NX200T,Used Car,2016,8.0,52000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.40310077519379844
LEXUS,LX570,LX570,Used Car,2016,8.0,162500.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.2596899224806202
LEXUS,NX200T,NX200T,Used Car,2016,8.0,63000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4883720930232558
LEXUS,LX570,LX570,Used Car,2016,8.0,165000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.2790697674418605
LEXUS,NX200T,NX200T,Used Car,2016,8.0,61000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4728682170542636
LEXUS,RX200T,RX200T,Used Car,2016,8.0,77000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.5968992248062015
LEXUS,NX200T,NX200T,Used Car,2016,8.0,60000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.46511627906976744
LEXUS,NX200T,NX200T,Used Car,2016,8.0,60000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.46511627906976744
LEXUS,NX200T,NX200T,Used Car,2016,8.0,49000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3798449612403101
LEXUS,NX200T,NX200T,Used Car,2016,8.0,61000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4728682170542636
LEXUS,NX200T,NX200T,Used Car,2016,8.0,46000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.35658914728682173
LEXUS,NX200T,NX200T,Used Car,2016,8.0,57000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4418604651162791
LEXUS,NX200T,NX200T,Used Car,2016,8.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,NX200T,NX200T,Used Car,2016,8.0,56000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.43410852713178294
LEXUS,IS200T,IS200T,Used Car,2016,8.0,50500.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.39147286821705424
LEXUS,RX200T,RX200T,Used Car,2016,8.0,85000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.6589147286821705
LEXUS,NX200T,NX200T,Used Car,2016,8.0,67000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.5193798449612403
LEXUS,NX200T,NX200T,Used Car,2016,8.0,60000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.46511627906976744
LEXUS,NX200T,NX200T,Used Car,2016,8.0,55000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.4263565891472868
LEXUS,NX200T,NX200T,Used Car,2016,8.0,58500.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.45348837209302323
LEXUS,RX200T,RX200T,Used Car,2016,8.0,80000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.6201550387596899
LEXUS,LX570,LX570,Used Car,2016,8.0,155000.0,Japan,SUV D-seg,A,Unknown,A,Best,0.09693168740927798,0.03976487864752717,0.09697555254531219,129000.0,129000.0,4.0,1.2015503875968991
LEXUS,NX200T,NX200T,Used Car,2016,8.0,48000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.37209302325581395
LEXUS,NX200T,NX200T,Used Car,2016,8.0,50000.0,Japan,SUV C-seg,A,Unknown,B,Best,0.09693168740927798,0.05239583598939047,0.11684848815196885,129000.0,129000.0,4.0,0.3875968992248062
LEXUS,RX200T,RX200T,Used Car,2016,8.0,82000.0,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,,,,129000.0,129000.0,4.0,0.6356589147286822
